transaction_id,account_id,transaction_type,amount,transaction_date,method
1556,394,Transfer,174108.35,08-04-2025 19:35,UPI
1557,749,Deposit,73112.32,16-10-2024 02:00,UPI
1558,290,Deposit,15505.35,20-05-2024 01:22,Cash
1559,1094,Deposit,153107,15-11-2023 05:25,Cash
1560,1113,Transfer,28108.47,23-04-2024 23:54,IMPS
1561,134,Withdrawal,82363.34,03-02-2024 10:32,IMPS
1562,92,Withdrawal,156301.24,07-10-2024 23:24,UPI
1563,862,Withdrawal,22342.21,21-10-2024 01:55,UPI
1564,89,Transfer,6520.61,30-06-2024 22:54,NEFT
1565,42,Transfer,32153.72,09-08-2025 11:54,Cash
1566,1326,Withdrawal,136012.72,23-03-2024 18:45,Cash
1567,872,Transfer,142310.21,23-01-2025 17:36,IMPS
1568,216,Transfer,100424.3,12-11-2023 11:16,NEFT
1569,34,Withdrawal,186296.9,05-04-2024 20:25,IMPS
1570,697,Deposit,104348.06,17-12-2023 15:51,NEFT
1571,363,Transfer,42451.66,09-04-2025 20:56,UPI
1572,702,Deposit,78518.96,16-04-2025 06:10,UPI
1573,140,Transfer,93740.38,05-01-2025 13:18,IMPS
1574,1024,Transfer,128413.98,18-10-2024 21:53,Cash
1575,103,Deposit,11028.86,16-10-2024 22:28,IMPS
1576,226,Transfer,84901.96,23-09-2024 06:57,IMPS
1577,203,Deposit,20969.57,05-02-2024 14:23,IMPS
1578,495,Transfer,155781.57,14-08-2024 00:11,IMPS
1579,718,Deposit,47982.03,03-03-2024 02:24,NEFT
1580,296,Transfer,21382.26,27-03-2025 16:12,NEFT
1581,1322,Transfer,2294.3,11-04-2024 17:05,IMPS
1582,609,Deposit,110383.11,10-03-2025 00:03,UPI
1583,1243,Deposit,53906.69,11-12-2024 09:09,UPI
1584,1141,Transfer,197300.15,04-02-2024 17:57,Cash
1585,986,Deposit,9704.98,26-11-2023 22:42,UPI
1586,956,Withdrawal,1794.9,27-01-2025 19:01,IMPS
1587,152,Withdrawal,191751.93,27-01-2024 05:03,NEFT
1588,105,Withdrawal,150393.27,08-01-2024 00:58,IMPS
1589,741,Deposit,140561.1,01-03-2024 07:48,UPI
1590,469,Withdrawal,81516.58,31-03-2025 12:34,UPI
1591,229,Transfer,161518.12,12-03-2024 01:57,NEFT
1592,1331,Deposit,117476.38,14-12-2024 17:06,Cash
1593,1317,Withdrawal,117313,30-07-2025 12:11,UPI
1594,513,Withdrawal,32328.48,21-12-2024 16:40,Cash
1595,620,Deposit,177052.25,03-07-2025 07:20,UPI
1596,841,Transfer,46390.86,07-06-2025 06:59,NEFT
1597,339,Transfer,130878.61,04-11-2024 06:05,NEFT
1598,852,Transfer,103308.53,20-08-2025 21:28,IMPS
1599,1456,Withdrawal,157091.84,08-07-2025 04:47,IMPS
1600,182,Withdrawal,72127.24,19-06-2025 20:39,Cash
1601,886,Deposit,178146.92,06-09-2025 09:38,Cash
1602,645,Deposit,41843.25,25-01-2024 19:09,UPI
1603,1492,Deposit,113423.48,28-12-2023 09:57,Cash
1604,252,Deposit,160964.82,25-05-2024 01:22,NEFT
1605,613,Withdrawal,109472.5,04-12-2024 13:44,UPI
1606,1044,Withdrawal,18913.39,26-05-2025 05:35,IMPS
1607,1301,Deposit,186817.79,12-10-2023 15:02,NEFT
1608,109,Deposit,56095.45,05-10-2023 05:43,IMPS
1609,1480,Withdrawal,17936.93,16-09-2024 05:19,NEFT
1610,1124,Transfer,154410.91,19-03-2025 19:27,IMPS
1611,1060,Withdrawal,195698.9,23-06-2025 18:06,Cash
1612,508,Transfer,184839.74,28-12-2023 14:38,UPI
1613,1334,Transfer,97702.97,06-03-2024 12:05,IMPS
1614,1158,Withdrawal,80247.75,24-07-2025 00:28,NEFT
1615,1348,Withdrawal,73409.78,09-01-2024 19:05,IMPS
1616,678,Withdrawal,16789.76,19-02-2025 04:20,Cash
1617,1223,Transfer,90073.45,17-03-2025 18:18,UPI
1618,689,Transfer,195488.58,29-09-2023 08:27,UPI
1619,479,Transfer,158139.07,05-05-2024 23:15,UPI
1620,1244,Deposit,170626.65,04-04-2025 02:38,IMPS
1621,984,Withdrawal,31725.34,23-04-2024 06:12,Cash
1622,1368,Deposit,44687.95,25-10-2024 09:24,Cash
1623,344,Transfer,18791.27,11-04-2024 23:13,Cash
1624,1045,Withdrawal,128532.65,10-09-2025 01:03,Cash
1625,592,Deposit,17255.93,22-05-2025 09:59,UPI
1626,116,Withdrawal,153666.51,22-06-2024 20:16,NEFT
1627,849,Withdrawal,65811.26,15-08-2024 06:51,IMPS
1628,1314,Withdrawal,199288,10-09-2024 06:46,Cash
1629,1161,Deposit,140487.94,10-09-2025 13:28,Cash
1630,1140,Deposit,55747.18,02-06-2025 16:19,UPI
1631,199,Transfer,31232.65,03-10-2024 06:31,Cash
1632,993,Deposit,128079.25,18-11-2023 08:02,IMPS
1633,87,Transfer,6361.52,02-07-2024 09:02,Cash
1634,414,Deposit,187298.29,29-06-2025 20:23,IMPS
1635,581,Withdrawal,195714.31,27-06-2025 23:17,NEFT
1636,810,Deposit,42377.43,23-02-2025 00:22,UPI
1637,599,Transfer,84641.78,17-04-2024 16:15,IMPS
1638,528,Transfer,35303.51,18-12-2023 22:21,NEFT
1639,625,Deposit,54853.67,16-04-2025 07:34,UPI
1640,1269,Withdrawal,174767.8,19-09-2024 01:03,Cash
1641,957,Withdrawal,105003.11,09-02-2025 22:15,IMPS
1642,956,Deposit,166126.76,17-03-2025 12:31,UPI
1643,584,Withdrawal,68469.63,15-07-2024 04:28,IMPS
1644,27,Deposit,39801.2,23-07-2024 12:15,Cash
1645,1450,Withdrawal,95152.33,29-09-2023 14:54,NEFT
1646,1023,Transfer,87413.12,11-05-2024 14:04,Cash
1647,339,Deposit,112225.6,26-05-2024 07:19,NEFT
1648,881,Deposit,144572.46,13-08-2024 13:28,NEFT
1649,1024,Withdrawal,132846.18,22-11-2024 19:41,IMPS
1650,19,Deposit,30186.21,24-12-2024 16:43,Cash
1651,251,Deposit,99939.19,05-07-2025 21:21,IMPS
1652,1003,Deposit,158424.16,21-03-2024 07:14,Cash
1653,715,Withdrawal,104186.27,15-12-2024 02:12,UPI
1654,400,Withdrawal,188670.42,28-11-2023 18:43,NEFT
1655,984,Transfer,89920.8,16-08-2025 22:12,UPI
1656,1047,Deposit,43802.69,09-12-2023 19:38,NEFT
1657,201,Withdrawal,139319.57,01-08-2024 06:33,NEFT
1658,331,Transfer,75573.56,09-03-2025 16:06,IMPS
1659,1079,Deposit,190480.14,21-06-2025 02:34,UPI
1660,170,Withdrawal,162774.49,19-04-2025 19:27,UPI
1661,323,Withdrawal,179341.32,22-05-2024 00:10,UPI
1662,1166,Transfer,99876.22,07-07-2024 23:20,Cash
1663,392,Withdrawal,82136.32,31-08-2024 00:33,IMPS
1664,152,Transfer,85227.25,12-02-2025 06:15,IMPS
1665,318,Deposit,185277.14,31-07-2024 08:14,Cash
1666,1300,Withdrawal,74686.99,09-10-2024 22:20,NEFT
1667,1206,Transfer,87231.65,08-09-2025 04:52,IMPS
1668,359,Transfer,137741.28,27-05-2025 08:14,Cash
1669,547,Transfer,56721.35,21-06-2025 10:52,UPI
1670,620,Deposit,161207.36,23-02-2025 11:42,UPI
1671,82,Deposit,129959.95,07-09-2024 18:00,Cash
1672,1293,Deposit,99331.35,30-04-2025 02:24,UPI
1673,1039,Transfer,88876.26,17-06-2025 20:12,UPI
1674,748,Transfer,58051.9,30-07-2024 10:22,Cash
1675,1264,Deposit,44653.59,17-09-2025 04:53,Cash
1676,171,Transfer,76277.86,09-07-2024 10:00,NEFT
1677,164,Withdrawal,190115.24,19-06-2025 06:22,IMPS
1678,998,Withdrawal,82645.65,26-09-2024 04:05,Cash
1679,211,Deposit,187929.4,05-04-2025 01:03,NEFT
1680,966,Transfer,56792.52,25-08-2024 11:19,IMPS
1681,860,Withdrawal,167712.99,19-07-2024 01:36,Cash
1682,283,Transfer,48386.73,31-07-2024 11:56,Cash
1683,1140,Deposit,3204.46,24-07-2025 03:29,NEFT
1684,994,Withdrawal,168169.85,06-04-2024 15:21,IMPS
1685,103,Withdrawal,34165.11,01-10-2024 11:17,Cash
1686,232,Deposit,111192.34,26-07-2024 04:46,Cash
1687,1451,Deposit,123291.96,30-10-2023 12:52,Cash
1688,547,Deposit,160286.2,03-12-2024 18:12,Cash
1689,1278,Deposit,187884.4,24-06-2024 03:37,Cash
1690,1219,Transfer,34826.08,30-12-2023 18:48,IMPS
1691,233,Transfer,31772.89,30-09-2023 16:08,NEFT
1692,397,Deposit,142033.97,16-10-2024 14:20,NEFT
1693,1385,Transfer,23762.71,26-02-2025 11:31,Cash
1694,715,Transfer,183341.41,18-04-2025 21:09,NEFT
1695,619,Withdrawal,40832.14,14-09-2025 04:25,UPI
1696,271,Deposit,87540.47,15-06-2024 18:56,NEFT
1697,450,Deposit,123658.12,15-07-2025 05:52,UPI
1698,1135,Transfer,76542.73,02-02-2025 19:49,NEFT
1699,628,Withdrawal,126929.18,10-01-2024 14:58,IMPS
1700,1445,Deposit,48020.4,22-12-2024 09:09,NEFT
1701,643,Withdrawal,38846.4,27-08-2024 14:53,NEFT
1702,80,Transfer,156027.79,22-05-2024 13:51,Cash
1703,1122,Withdrawal,131885.61,06-06-2024 02:06,IMPS
1704,993,Deposit,187001.68,08-08-2025 00:12,UPI
1705,1191,Transfer,196961.09,30-05-2024 04:37,UPI
1706,125,Deposit,91879.63,12-09-2025 19:45,UPI
1707,545,Deposit,28452.89,14-02-2024 20:40,IMPS
1708,194,Deposit,18646.15,17-11-2023 23:26,Cash
1709,1001,Withdrawal,182552.55,09-10-2024 12:17,NEFT
1710,1376,Withdrawal,20224.28,02-07-2024 16:05,UPI
1711,1382,Withdrawal,14807.84,11-11-2023 07:22,UPI
1712,937,Deposit,137498.55,04-05-2024 10:54,Cash
1713,459,Withdrawal,126747,12-12-2024 08:53,Cash
1714,537,Deposit,36043.31,20-01-2025 04:33,UPI
1715,1371,Deposit,131967.31,14-11-2024 10:55,UPI
1716,740,Deposit,195185.58,31-10-2024 13:38,IMPS
1717,778,Withdrawal,198983.72,12-10-2024 16:39,UPI
1718,1003,Deposit,104397.54,08-11-2024 04:32,IMPS
1719,198,Deposit,38649.77,06-01-2024 11:49,UPI
1720,1025,Transfer,4705.33,27-12-2024 22:48,NEFT
1721,533,Deposit,173388.16,30-11-2024 18:51,UPI
1722,90,Deposit,5996.57,17-10-2024 11:41,NEFT
1723,1083,Deposit,16780.21,06-10-2024 21:38,NEFT
1724,778,Withdrawal,54805.93,13-01-2024 15:54,NEFT
1725,449,Deposit,69775.82,21-09-2024 15:41,IMPS
1726,508,Withdrawal,149064.37,30-06-2024 05:06,Cash
1727,2,Withdrawal,102580.04,13-05-2024 10:32,Cash
1728,904,Deposit,50093.62,21-04-2025 05:14,NEFT
1729,1180,Transfer,169222.55,25-04-2024 09:50,IMPS
1730,1154,Withdrawal,20668.63,12-01-2024 05:27,IMPS
1731,89,Deposit,158840.5,31-01-2024 13:02,Cash
1732,883,Withdrawal,176583.18,27-09-2023 23:23,Cash
1733,1279,Transfer,149441.15,23-08-2024 23:55,IMPS
1734,291,Transfer,21601.07,22-11-2023 22:39,Cash
1735,200,Withdrawal,40024.18,10-03-2025 16:38,IMPS
1736,603,Withdrawal,179589.15,20-03-2025 16:58,UPI
1737,251,Withdrawal,33533.09,27-11-2024 10:40,UPI
1738,757,Transfer,50687.43,01-07-2024 03:54,Cash
1739,839,Withdrawal,120816.03,14-03-2025 21:21,IMPS
1740,416,Withdrawal,6085,25-10-2023 15:52,NEFT
1741,1342,Withdrawal,85934.42,10-08-2024 19:34,NEFT
1742,5,Withdrawal,49139.1,15-08-2025 17:38,NEFT
1743,130,Transfer,74394.89,07-01-2025 20:31,NEFT
1744,1309,Withdrawal,24548.49,03-02-2024 07:19,IMPS
1745,548,Transfer,2279.11,29-12-2024 05:08,IMPS
1746,370,Deposit,93128.79,27-06-2025 09:08,IMPS
1747,877,Deposit,112371.95,13-11-2024 14:51,Cash
1748,1227,Withdrawal,120400.2,21-09-2024 04:23,NEFT
1749,110,Deposit,112235.64,24-05-2025 19:12,UPI
1750,432,Transfer,178543.54,04-03-2025 20:49,Cash
1751,593,Transfer,151264.62,22-03-2024 10:56,IMPS
1752,270,Withdrawal,39710.27,06-02-2025 09:27,UPI
1753,852,Withdrawal,99780.33,05-11-2024 20:00,IMPS
1754,793,Withdrawal,23939.88,24-08-2024 12:24,Cash
1755,117,Deposit,120325.99,25-05-2025 22:54,Cash
1756,1037,Deposit,115325.12,09-03-2025 15:08,IMPS
1757,1006,Deposit,128768.96,25-04-2024 05:16,UPI
1758,1236,Withdrawal,56944.73,21-10-2023 02:03,Cash
1759,277,Deposit,179176.32,11-11-2023 01:24,UPI
1760,816,Withdrawal,128990.66,15-07-2024 05:05,UPI
1761,679,Withdrawal,19114.45,06-06-2025 19:49,Cash
1762,1020,Transfer,60269.55,30-09-2024 03:30,IMPS
1763,1483,Withdrawal,80128.83,10-01-2024 15:14,IMPS
1764,469,Withdrawal,122502.9,18-05-2024 06:11,Cash
1765,869,Withdrawal,139321.74,11-08-2024 09:12,Cash
1766,652,Withdrawal,169749.6,23-07-2025 18:24,UPI
1767,40,Withdrawal,187546.98,24-08-2024 12:22,UPI
1768,761,Deposit,44880.47,28-02-2024 03:53,UPI
1769,908,Deposit,21116.63,20-12-2024 20:38,IMPS
1770,512,Transfer,144878.25,23-10-2023 04:47,NEFT
1771,679,Deposit,17694.54,02-04-2024 00:21,IMPS
1772,283,Transfer,197914.05,28-01-2024 03:18,UPI
1773,827,Withdrawal,176675.54,06-06-2025 14:07,UPI
1774,342,Deposit,9695.88,28-07-2025 08:01,IMPS
1775,1129,Deposit,52819.05,01-12-2023 06:23,Cash
1776,1401,Withdrawal,139763.1,10-04-2024 16:56,NEFT
1777,1385,Transfer,92192.68,03-04-2024 02:47,NEFT
1778,1295,Withdrawal,172392.79,06-11-2023 07:48,Cash
1779,70,Transfer,89411.27,21-02-2024 19:14,UPI
1780,702,Transfer,105565.03,02-12-2023 05:32,Cash
1781,1204,Transfer,98071.76,19-11-2024 15:48,IMPS
1782,827,Withdrawal,154551.53,17-03-2025 23:06,Cash
1783,1290,Deposit,18450.69,18-02-2024 15:30,IMPS
1784,661,Transfer,16650.58,07-12-2024 06:40,NEFT
1785,1167,Transfer,129462.14,22-06-2025 15:16,NEFT
1786,724,Transfer,15695.54,21-08-2025 10:32,Cash
1787,71,Deposit,42573.85,27-03-2024 19:40,NEFT
1788,1196,Withdrawal,163720.44,29-03-2024 22:55,NEFT
1789,401,Withdrawal,20996.49,22-06-2025 15:56,NEFT
1790,1253,Transfer,152344.35,09-10-2023 12:36,IMPS
1791,118,Withdrawal,141731.62,20-08-2025 17:26,NEFT
1792,32,Transfer,21221.53,24-11-2023 11:28,NEFT
1793,859,Deposit,183347.78,17-12-2023 09:39,Cash
1794,852,Withdrawal,173584.97,09-09-2025 02:24,NEFT
1795,298,Withdrawal,37671.9,20-12-2023 03:43,IMPS
1796,1405,Withdrawal,32922.85,07-06-2025 06:21,IMPS
1797,112,Transfer,129711.75,29-07-2025 23:48,NEFT
1798,1232,Withdrawal,175251.63,22-10-2024 22:45,UPI
1799,346,Deposit,3415.93,15-04-2024 06:57,Cash
1800,1123,Deposit,53424.66,24-02-2025 10:29,Cash
1801,953,Transfer,106223.99,10-10-2023 19:04,IMPS
1802,115,Withdrawal,23753.41,31-07-2024 04:43,UPI
1803,138,Withdrawal,86351.58,24-06-2024 19:32,NEFT
1804,745,Withdrawal,100487.86,06-04-2024 13:11,IMPS
1805,1323,Deposit,88323.99,17-10-2024 20:47,IMPS
1806,648,Deposit,9921.97,10-11-2024 04:13,Cash
1807,1274,Transfer,185611.19,01-06-2024 07:28,NEFT
1808,878,Withdrawal,37970.98,16-06-2024 15:44,NEFT
1809,726,Transfer,55257.55,03-11-2024 09:54,Cash
1810,349,Transfer,86769.71,15-10-2024 01:24,UPI
1811,167,Transfer,49863.95,29-05-2024 12:21,UPI
1812,1188,Deposit,23126.06,08-07-2024 17:00,UPI
1813,458,Transfer,53309.03,05-01-2024 18:29,UPI
1814,265,Transfer,20296.29,18-03-2025 03:25,NEFT
1815,775,Transfer,139932.5,06-05-2024 00:46,Cash
1816,1317,Withdrawal,78637.8,26-06-2024 05:47,NEFT
1817,968,Transfer,164831.32,21-01-2024 08:14,IMPS
1818,147,Withdrawal,41220.5,09-12-2024 11:40,NEFT
1819,1327,Withdrawal,127416.15,25-07-2024 03:32,IMPS
1820,427,Transfer,721.06,14-12-2023 04:15,NEFT
1821,304,Transfer,181565.71,17-06-2024 00:23,Cash
1822,782,Transfer,61134.31,21-11-2023 05:55,NEFT
1823,773,Deposit,63090.99,25-04-2024 21:08,UPI
1824,547,Deposit,37550.15,20-02-2024 22:17,Cash
1825,877,Deposit,192452.38,09-08-2024 04:40,Cash
1826,260,Withdrawal,66877.42,08-01-2025 20:32,NEFT
1827,199,Withdrawal,176263.38,13-09-2024 10:49,NEFT
1828,1464,Transfer,152076.12,20-09-2025 10:59,UPI
1829,208,Transfer,70493.51,07-04-2024 14:32,Cash
1830,302,Transfer,301.19,19-06-2024 05:19,NEFT
1831,328,Withdrawal,21966.26,11-09-2024 09:41,UPI
1832,1496,Transfer,136041.25,26-03-2025 16:08,IMPS
1833,24,Deposit,105101.31,03-11-2024 13:52,NEFT
1834,633,Deposit,155073.78,06-03-2024 02:45,UPI
1835,1082,Withdrawal,160798.13,27-05-2024 15:35,IMPS
1836,97,Withdrawal,98183.3,19-11-2023 17:20,IMPS
1837,673,Transfer,51542.17,21-09-2025 06:41,Cash
1838,304,Withdrawal,72921.44,10-09-2024 00:57,UPI
1839,298,Withdrawal,60296.69,11-12-2024 07:36,IMPS
1840,271,Transfer,154927.81,07-08-2025 09:52,Cash
1841,1340,Deposit,54060.5,21-11-2024 09:12,UPI
1842,109,Deposit,195729.62,26-02-2024 06:12,NEFT
1843,724,Transfer,198818,10-02-2025 03:09,IMPS
1844,523,Withdrawal,6277.84,17-10-2024 19:00,Cash
1845,671,Withdrawal,41340.87,12-09-2024 12:47,UPI
1846,1382,Deposit,184137.39,30-03-2025 15:21,Cash
1847,299,Transfer,21675.54,11-09-2025 22:24,IMPS
1848,422,Transfer,135792.42,02-12-2023 06:06,Cash
1849,2,Transfer,35072.95,15-02-2025 05:31,IMPS
1850,181,Withdrawal,78266.14,29-03-2024 17:43,Cash
1851,1278,Withdrawal,61933.73,05-06-2024 00:52,UPI
1852,1322,Transfer,104063.54,21-06-2024 06:49,IMPS
1853,657,Transfer,24679.96,28-07-2024 19:33,Cash
1854,462,Transfer,193633.79,18-08-2024 15:05,IMPS
1855,36,Withdrawal,22127.1,02-09-2025 22:53,UPI
1856,504,Withdrawal,185453.88,15-01-2025 20:35,NEFT
1857,269,Withdrawal,136216.52,24-08-2024 16:43,IMPS
1858,504,Transfer,111672.36,05-08-2025 03:18,NEFT
1859,1031,Withdrawal,97416.28,03-04-2024 07:50,UPI
1860,1016,Withdrawal,3216.92,15-02-2025 11:28,UPI
1861,145,Deposit,56675.16,29-02-2024 01:35,UPI
1862,389,Deposit,97724.45,12-06-2025 15:15,UPI
1863,1084,Withdrawal,70515.88,08-07-2025 08:01,UPI
1864,1063,Deposit,50361.55,18-11-2024 14:08,IMPS
1865,603,Withdrawal,157074.13,30-03-2025 04:42,NEFT
1866,241,Deposit,142668.1,10-06-2025 20:54,NEFT
1867,1189,Transfer,39425.81,13-12-2024 21:04,UPI
1868,578,Withdrawal,43849.67,26-06-2024 04:20,Cash
1869,553,Withdrawal,49820.83,29-03-2025 01:32,Cash
1870,43,Withdrawal,79882.81,11-08-2025 16:58,UPI
1871,1338,Withdrawal,184046.81,24-04-2025 10:35,IMPS
1872,1109,Deposit,112825.13,14-11-2024 09:16,IMPS
1873,1123,Transfer,27921.35,28-08-2024 20:12,NEFT
1874,23,Withdrawal,27224.58,21-02-2025 02:31,NEFT
1875,1116,Withdrawal,61068.72,05-04-2024 13:46,IMPS
1876,889,Transfer,185431.02,16-11-2023 04:13,Cash
1877,653,Transfer,36756.1,18-09-2024 12:18,Cash
1878,128,Deposit,27808.11,12-02-2025 14:03,Cash
1879,222,Transfer,62720.77,11-11-2024 19:30,IMPS
1880,1025,Withdrawal,70903.35,10-09-2025 09:02,Cash
1881,215,Withdrawal,192293.24,11-01-2024 13:07,Cash
1882,980,Deposit,182520.4,04-06-2024 03:17,UPI
1883,1325,Withdrawal,17776.95,07-03-2025 06:12,NEFT
1884,319,Transfer,181379.07,20-07-2024 18:46,NEFT
1885,1187,Transfer,102490.14,26-08-2025 06:10,NEFT
1886,646,Transfer,108699.58,29-10-2023 19:00,IMPS
1887,526,Deposit,151091.5,15-03-2025 00:19,Cash
1888,1310,Deposit,80648.13,28-12-2023 09:51,UPI
1889,1210,Withdrawal,161515.46,02-01-2025 04:05,Cash
1890,1075,Deposit,17023.35,13-01-2025 14:32,IMPS
1891,1119,Transfer,21499.08,28-04-2025 15:40,UPI
1892,745,Withdrawal,113132.14,20-12-2024 01:57,IMPS
1893,376,Deposit,24376.39,19-12-2023 05:23,UPI
1894,1151,Transfer,41092.38,18-05-2025 00:36,NEFT
1895,1410,Transfer,148110.78,23-06-2025 18:38,Cash
1896,3,Deposit,44786.36,04-09-2025 17:01,NEFT
1897,672,Withdrawal,125685.07,16-04-2025 23:58,UPI
1898,219,Withdrawal,124770.42,24-08-2024 19:18,NEFT
1899,496,Deposit,13521.7,02-01-2024 06:12,NEFT
1900,328,Transfer,175991.82,15-04-2024 23:35,UPI
1901,1157,Deposit,40938.3,23-07-2025 16:00,Cash
1902,1174,Deposit,166562.02,18-08-2024 21:42,Cash
1903,227,Withdrawal,11225.07,18-09-2025 19:15,UPI
1904,1428,Withdrawal,80971.01,04-01-2025 07:23,NEFT
1905,1321,Deposit,168359.99,19-05-2024 05:06,IMPS
1906,392,Transfer,136295.96,28-01-2025 10:26,UPI
1907,1120,Withdrawal,29334.65,23-09-2024 14:26,UPI
1908,671,Deposit,28423.07,16-08-2024 01:24,NEFT
1909,149,Deposit,102351.85,23-03-2025 16:44,NEFT
1910,1041,Withdrawal,96145.25,01-02-2024 17:10,IMPS
1911,1215,Transfer,20093.94,26-12-2024 21:12,Cash
1912,1361,Withdrawal,133573.16,23-02-2024 07:30,Cash
1913,781,Withdrawal,139560.78,25-07-2024 15:27,UPI
1914,1354,Withdrawal,83437.6,07-06-2025 20:05,Cash
1915,1370,Deposit,5691.33,11-08-2025 18:50,Cash
1916,1277,Deposit,112885.4,08-03-2025 09:56,UPI
1917,744,Transfer,60622.04,20-09-2025 00:51,Cash
1918,1044,Deposit,181630.86,13-11-2024 23:37,IMPS
1919,454,Deposit,93634.63,01-05-2024 16:31,Cash
1920,266,Withdrawal,1923.1,08-01-2024 20:16,NEFT
1921,465,Withdrawal,100177.61,24-08-2024 09:02,NEFT
1922,1057,Withdrawal,180519.85,05-11-2024 01:48,Cash
1923,97,Transfer,12646.88,23-07-2025 02:50,NEFT
1924,626,Withdrawal,131221.08,01-07-2024 05:14,IMPS
1925,1355,Withdrawal,143064.95,04-07-2025 20:51,NEFT
1926,711,Withdrawal,157013.69,23-12-2023 22:46,IMPS
1927,1226,Withdrawal,13735.2,05-10-2024 00:49,Cash
1928,229,Withdrawal,192514.75,25-12-2024 06:51,NEFT
1929,379,Transfer,141729.19,13-09-2024 12:58,IMPS
1930,1337,Deposit,139583.96,19-02-2024 16:08,IMPS
1931,1156,Transfer,123533.26,26-08-2024 07:31,Cash
1932,625,Deposit,9081.33,02-10-2024 00:52,NEFT
1933,957,Deposit,19398.43,05-12-2024 15:53,UPI
1934,957,Withdrawal,186853.36,10-04-2025 17:18,Cash
1935,142,Withdrawal,152005.87,06-07-2025 09:09,NEFT
1936,1107,Deposit,179968.88,06-01-2025 23:36,NEFT
1937,649,Transfer,178505.32,12-08-2025 15:42,Cash
1938,542,Deposit,12479.14,31-10-2023 21:21,IMPS
1939,1099,Deposit,7579.91,03-12-2023 09:23,UPI
1940,283,Withdrawal,152694.05,16-06-2025 08:07,UPI
1941,585,Deposit,64299.73,05-08-2025 21:10,Cash
1942,1099,Withdrawal,26730.01,27-09-2023 04:20,NEFT
1943,919,Deposit,50573.74,03-01-2024 23:21,Cash
1944,558,Transfer,57289.26,13-02-2025 20:52,NEFT
1945,1217,Transfer,32501.71,15-09-2025 21:50,NEFT
1946,988,Deposit,116463.38,19-06-2025 12:23,UPI
1947,721,Deposit,6744.51,14-07-2025 17:20,NEFT
1948,686,Deposit,71976.24,12-10-2024 04:27,Cash
1949,381,Transfer,109361.51,16-06-2025 18:08,UPI
1950,160,Withdrawal,37142.34,23-11-2023 00:01,Cash
1951,925,Deposit,166497.34,07-01-2025 09:12,Cash
1952,198,Transfer,70486,05-05-2025 16:00,NEFT
1953,186,Deposit,87831.72,08-11-2023 06:45,Cash
1954,930,Deposit,113873.57,05-03-2025 01:14,NEFT
1955,904,Transfer,59715.57,27-05-2025 02:57,UPI
1956,1027,Withdrawal,46191.64,17-01-2025 19:37,IMPS
1957,923,Deposit,44881.84,24-05-2024 02:20,IMPS
1958,323,Withdrawal,78146.24,20-07-2025 01:19,IMPS
1959,911,Deposit,174501.26,05-04-2025 14:30,NEFT
1960,333,Withdrawal,15047.95,21-04-2025 20:15,NEFT
1961,953,Transfer,186368.63,02-03-2025 06:32,IMPS
1962,1157,Withdrawal,123767.12,26-07-2025 02:57,UPI
1963,279,Transfer,94248.64,31-12-2023 22:28,IMPS
1964,1394,Transfer,6092.61,05-07-2025 00:06,IMPS
1965,939,Withdrawal,52250.13,01-10-2023 03:28,IMPS
1966,294,Deposit,27943.8,17-02-2024 01:22,IMPS
1967,807,Transfer,182472.68,16-11-2024 13:59,UPI
1968,81,Deposit,98761.67,18-02-2025 02:05,UPI
1969,273,Withdrawal,196213.1,10-09-2024 22:00,Cash
1970,1278,Transfer,147883.95,25-01-2024 12:16,UPI
1971,265,Transfer,95806.42,11-12-2023 11:19,NEFT
1972,1453,Withdrawal,144693.62,03-09-2025 22:00,UPI
1973,85,Deposit,99369.68,02-01-2024 00:34,NEFT
1974,334,Transfer,70116.51,29-12-2023 14:25,Cash
1975,1489,Withdrawal,156330.21,18-05-2025 17:59,NEFT
1976,989,Deposit,186256.18,23-07-2025 11:13,UPI
1977,1101,Deposit,106883.75,07-06-2025 19:02,Cash
1978,1494,Transfer,136750.65,03-07-2024 21:25,UPI
1979,1353,Transfer,96486.45,30-01-2025 20:37,Cash
1980,521,Withdrawal,139118.56,21-11-2023 13:35,Cash
1981,657,Transfer,85424.03,11-12-2024 12:28,NEFT
1982,39,Deposit,87646.78,26-10-2023 08:09,IMPS
1983,1440,Withdrawal,38809.76,28-01-2025 12:08,Cash
1984,630,Deposit,47710.22,23-04-2024 23:12,UPI
1985,313,Transfer,2108.93,22-08-2025 10:26,Cash
1986,1032,Transfer,150538.56,23-06-2024 10:00,UPI
1987,1497,Deposit,174663.84,13-04-2025 22:11,NEFT
1988,1224,Deposit,15414.67,03-06-2025 19:11,NEFT
1989,522,Withdrawal,36200.64,17-07-2024 09:02,UPI
1990,245,Withdrawal,69998.53,04-02-2024 08:34,NEFT
1991,562,Withdrawal,26030.28,26-06-2025 21:46,Cash
1992,364,Withdrawal,131550.81,17-05-2024 20:03,UPI
1993,974,Deposit,50114.75,18-06-2025 13:22,NEFT
1994,1155,Withdrawal,141080.51,07-04-2025 19:13,IMPS
1995,1482,Deposit,88764.01,21-04-2024 08:40,IMPS
1996,11,Withdrawal,156063.66,13-08-2024 01:58,IMPS
1997,4,Transfer,48916.74,12-03-2025 00:07,IMPS
1998,1006,Withdrawal,139584.56,13-02-2024 04:09,UPI
